 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
      79.000 -0.23423631E-09 -0.47283964E-07 -0.83831872E-08  0.59132866E-10 -0.93396427E-11 -0.16516486E-10 -0.76743626E-11  0.41159153E-11 -0.23073037E-08  0.31274835E-09 -0.14840557E-09
      80.000 -0.24934755E-09 -0.42656588E-07 -0.10920800E-07  0.62948169E-10 -0.99223808E-11 -0.17502869E-10 -0.82011266E-11  0.43913051E-11 -0.24578568E-08  0.33275612E-09 -0.15758897E-09
      81.000 -0.26432036E-09 -0.37233678E-07 -0.14134962E-07  0.66790528E-10 -0.10534901E-10 -0.18575388E-10 -0.87533794E-11  0.46826294E-11 -0.26161901E-08  0.35312308E-09 -0.16720411E-09
      82.000 -0.27978611E-09 -0.31427679E-07 -0.18145127E-07  0.70816259E-10 -0.11192143E-10 -0.19622371E-10 -0.93365508E-11  0.49878506E-11 -0.27783177E-08  0.37324822E-09 -0.17703001E-09
      83.000 -0.29684551E-09 -0.25550425E-07 -0.22785928E-07  0.75183523E-10 -0.11875841E-10 -0.20665490E-10 -0.99486625E-11  0.53048998E-11 -0.29473575E-08  0.39487031E-09 -0.18727036E-09
      84.000 -0.31486924E-09 -0.19595700E-07 -0.27644343E-07  0.79737341E-10 -0.12571975E-10 -0.21823729E-10 -0.10585672E-10  0.56367240E-11 -0.31288494E-08  0.41867463E-09 -0.19818167E-09
      85.000 -0.33273597E-09 -0.13481476E-07 -0.32422546E-07  0.84322774E-10 -0.13301353E-10 -0.23075622E-10 -0.11251319E-10  0.59862806E-11 -0.33207475E-08  0.44287373E-09 -0.20957134E-09
      86.000 -0.35115747E-09 -0.74436271E-08 -0.37127083E-07  0.89114221E-10 -0.14080126E-10 -0.24298344E-10 -0.11951459E-10  0.63512779E-11 -0.35169752E-08  0.46680269E-09 -0.22119275E-09
      87.000 -0.37136237E-09 -0.19959315E-08 -0.41823964E-07  0.94284026E-10 -0.14887910E-10 -0.25516976E-10 -0.12683769E-10  0.67294476E-11 -0.37195409E-08  0.49241183E-09 -0.23327462E-09
      88.000 -0.39263710E-09  0.25198091E-08 -0.46358457E-07  0.99658211E-10 -0.15709422E-10 -0.26862133E-10 -0.13443750E-10  0.71240220E-11 -0.39373982E-08  0.52045658E-09 -0.24610107E-09
      89.000 -0.41372534E-09  0.61910369E-08 -0.50483852E-07  0.10506712E-09 -0.16567699E-10 -0.28308629E-10 -0.14235478E-10  0.75381774E-11 -0.41714837E-08  0.54892634E-09 -0.25945324E-09
      90.000 -0.43542975E-09  0.93232339E-08 -0.54181044E-07  0.11070540E-09 -0.17480202E-10 -0.29721356E-10 -0.15065256E-10  0.79693198E-11 -0.44106921E-08  0.57708346E-09 -0.27305559E-09
      91.000 -0.45912405E-09  0.12159199E-07 -0.57627228E-07  0.11676089E-09 -0.18424184E-10 -0.31129301E-10 -0.15930392E-10  0.84149347E-11 -0.46509797E-08  0.60711796E-09 -0.28716513E-09
      92.000 -0.48399921E-09  0.14894521E-07 -0.60816782E-07  0.12303825E-09 -0.19382981E-10 -0.32675910E-10 -0.16825921E-10  0.88785452E-11 -0.49121548E-08  0.63986507E-09 -0.30209701E-09
      93.000 -0.50864536E-09  0.17774754E-07 -0.63396480E-07  0.12935169E-09 -0.20382108E-10 -0.34331750E-10 -0.17756323E-10  0.93635567E-11 -0.52128732E-08  0.67306112E-09 -0.31760253E-09
      94.000 -0.53396798E-09  0.20965485E-07 -0.64967061E-07  0.13591853E-09 -0.21440443E-10 -0.35948163E-10 -0.18728394E-10  0.98670521E-11 -0.55049538E-08  0.70588526E-09 -0.33337350E-09
      95.000 -0.56150594E-09  0.24400828E-07 -0.65412836E-07  0.14294355E-09 -0.22532599E-10 -0.37558573E-10 -0.19739013E-10  0.10386274E-10 -0.56361323E-08  0.74079931E-09 -0.34969895E-09
      96.000 -0.59034215E-09  0.27973335E-07 -0.64816180E-07  0.15020746E-09 -0.23640406E-10 -0.39320541E-10 -0.20782673E-10  0.10925091E-10 -0.54152338E-08  0.77873003E-09 -0.36692904E-09
      97.000 -0.61889161E-09  0.31880609E-07 -0.63159899E-07  0.15750672E-09 -0.24792135E-10 -0.41199764E-10 -0.21864262E-10  0.11487163E-10 -0.47405587E-08  0.81712638E-09 -0.38478122E-09
      98.000 -0.64817600E-09  0.36601244E-07 -0.60298676E-07  0.16508406E-09 -0.26008198E-10 -0.43032608E-10 -0.22991089E-10  0.12069205E-10 -0.36399239E-08  0.85507172E-09 -0.40291028E-09
      99.000 -0.67992276E-09  0.42465622E-07 -0.56212964E-07  0.17316288E-09 -0.27260263E-10 -0.44857537E-10 -0.24159525E-10  0.12668174E-10 -0.21566601E-08  0.89533681E-09 -0.42164159E-09
     100.000 -0.71309253E-09  0.49371235E-07 -0.51122382E-07  0.18149690E-09 -0.28528519E-10 -0.46847682E-10 -0.25363454E-10  0.13288301E-10 -0.24519484E-09  0.93895404E-09 -0.44136492E-09
     101.000 -0.74589992E-09  0.56960249E-07 -0.45277446E-07  0.18986313E-09 -0.29844303E-10 -0.48963205E-10 -0.26608222E-10  0.13933507E-10  0.21309323E-08  0.98304552E-09 -0.46175929E-09
     102.000 -0.77949806E-09  0.64927889E-07 -0.38737101E-07  0.19853287E-09 -0.31229693E-10 -0.51023963E-10 -0.27901715E-10  0.14600086E-10  0.48031916E-08  0.10265832E-08 -0.48243747E-09
     103.000 -0.81583045E-09  0.73066333E-07 -0.31438995E-07  0.20774983E-09 -0.32653072E-10 -0.53074199E-10 -0.29239786E-10  0.15284686E-10  0.74219839E-08  0.10726896E-08 -0.50376606E-09
     104.000 -0.85371936E-09  0.81151837E-07 -0.23448304E-07  0.21723745E-09 -0.34092839E-10 -0.55304266E-10 -0.30615693E-10  0.15991941E-10  0.97522402E-08  0.11225201E-08 -0.52617986E-09
     105.000 -0.89114909E-09  0.88961951E-07 -0.15069213E-07  0.22675138E-09 -0.35583749E-10 -0.57668049E-10 -0.32035309E-10  0.16726068E-10  0.11871530E-07  0.11728245E-08 -0.54931417E-09
     106.000 -0.92942129E-09  0.96341709E-07 -0.67334877E-08  0.23659496E-09 -0.37149694E-10 -0.59967210E-10 -0.33507125E-10  0.17482911E-10  0.13984324E-07  0.12224443E-08 -0.57273400E-09
     107.000 -0.97072819E-09  0.10306577E-06  0.11607658E-08  0.24703423E-09 -0.38755387E-10 -0.62252579E-10 -0.35026376E-10  0.18258787E-10  0.16098939E-07  0.12749027E-08 -0.59685272E-09
     108.000 -0.10137358E-08  0.10862758E-06  0.83197548E-08  0.25775857E-09 -0.40377283E-10 -0.64733526E-10 -0.36585611E-10  0.19058783E-10  0.18010911E-07  0.13315001E-08 -0.62215647E-09
     109.000 -0.10561626E-08  0.11235343E-06  0.14561421E-07  0.26850016E-09 -0.42053950E-10 -0.67356787E-10 -0.38191279E-10  0.19887426E-10  0.19579307E-07  0.13885613E-08 -0.64823094E-09
     110.000 -0.10994779E-08  0.11382909E-06  0.19823358E-07  0.27959838E-09 -0.43811248E-10 -0.69903898E-10 -0.39852528E-10  0.20740037E-10  0.20859089E-07  0.14447731E-08 -0.67458658E-09
     111.000 -0.11461614E-08  0.11310635E-06  0.24153897E-07  0.29134378E-09 -0.45609802E-10 -0.72433168E-10 -0.41563882E-10  0.21612554E-10  0.21899428E-07  0.15041164E-08 -0.70168993E-09
     112.000 -0.11947029E-08  0.11038519E-06  0.27644298E-07  0.30338743E-09 -0.47423952E-10 -0.75174957E-10 -0.43317114E-10  0.22510554E-10  0.22527982E-07  0.15680644E-08 -0.73008589E-09
     113.000 -0.12425129E-08  0.10558813E-06  0.30333260E-07  0.31543572E-09 -0.49296521E-10 -0.78067849E-10 -0.45119340E-10  0.23438906E-10  0.22435894E-07  0.16324562E-08 -0.75930384E-09
     114.000 -0.12912493E-08  0.98387856E-07  0.32177068E-07  0.32786859E-09 -0.51255515E-10 -0.80871137E-10 -0.46980468E-10  0.24392373E-10  0.21423715E-07  0.16957931E-08 -0.78879166E-09
     115.000 -0.13437261E-08  0.88576952E-07  0.33140612E-07  0.34100356E-09 -0.53256996E-10 -0.83651651E-10 -0.48894277E-10  0.25366503E-10  0.19484628E-07  0.17625795E-08 -0.81907637E-09
     116.000 -0.13982350E-08  0.76205744E-07  0.33349196E-07  0.35444857E-09 -0.55273003E-10 -0.86662982E-10 -0.50851681E-10  0.26367429E-10  0.16693239E-07  0.18344970E-08 -0.85077044E-09
     117.000 -0.14518277E-08  0.61385220E-07  0.33156320E-07  0.36788168E-09 -0.57351119E-10 -0.89834478E-10 -0.52860507E-10  0.27400403E-10  0.13113356E-07  0.19068282E-08 -0.88333941E-09
     118.000 -0.15063735E-08  0.44269029E-07  0.33033100E-07  0.38172855E-09 -0.59521685E-10 -0.92900872E-10 -0.54931452E-10  0.28459571E-10  0.88135629E-08  0.19778493E-08 -0.91615912E-09
     119.000 -0.15650774E-08  0.25403686E-07  0.33352692E-07  0.39633632E-09 -0.61735675E-10 -0.95938730E-10 -0.57057437E-10  0.29540059E-10  0.38882980E-08  0.20526654E-08 -0.94982528E-09
     120.000 -0.16260092E-08  0.58408902E-08  0.34256535E-07  0.41126441E-09 -0.63962625E-10 -0.99227377E-10 -0.59228451E-10  0.30648615E-10 -0.15740969E-08  0.21332124E-08 -0.98502848E-09
     121.000 -0.16857995E-08 -0.13431369E-07  0.35705983E-07  0.42615974E-09 -0.66255440E-10 -0.10268569E-09 -0.61453115E-10  0.31790885E-10 -0.75129946E-08  0.22141347E-08 -0.10211619E-08
     122.000 -0.17465547E-08 -0.32090329E-07  0.37636337E-07  0.44149949E-09 -0.68647013E-10 -0.10602126E-09 -0.63742982E-10  0.32960312E-10 -0.13868232E-07  0.22934309E-08 -0.10575180E-08
